name,platform,r-date,score,user score,developer,genre,players,critics,users
JSRF: Jet Set Radio Future,Xbox,2002-02-25,88,8.3,Smilebit,Action,1-4 ,36,122
JSRF: Jet Set Radio Future,Xbox,2002-02-25,88,8.3,Smilebit,Platformer,1-4 ,36,122
JSRF: Jet Set Radio Future,Xbox,2002-02-25,88,8.3,Smilebit,3D,1-4 ,36,122
Red Faction,PlayStation2,2001-05-21,88,7.9,VolitionInc.,Action,1-2 ,25,86
Red Faction,PlayStation2,2001-05-21,88,7.9,VolitionInc.,Shooter,1-2 ,25,86
Red Faction,PlayStation2,2001-05-21,88,7.9,VolitionInc.,First-Person,1-2 ,25,86
Red Faction,PlayStation2,2001-05-21,88,7.9,VolitionInc.,Sci-Fi,1-2 ,25,86
Myth II: Soulblighter,PC,1998-11-30,88,8.7,"BungieSoftware,Bungie",Strategy,1-16 ,12,72
Myth II: Soulblighter,PC,1998-11-30,88,8.7,"BungieSoftware,Bungie",Real-Time,1-16 ,12,72
Myth II: Soulblighter,PC,1998-11-30,88,8.7,"BungieSoftware,Bungie",Fantasy,1-16 ,12,72
Myth II: Soulblighter,PC,1998-11-30,88,8.7,"BungieSoftware,Bungie",General,1-16 ,12,72
Ninja Gaiden Sigma,PlayStation3,2007-07-03,88,7.7,TeamNinja,Action Adventure,No Online Multiplayer,46,199
Ninja Gaiden Sigma,PlayStation3,2007-07-03,88,7.7,TeamNinja,Fantasy,No Online Multiplayer,46,199
Ninja Gaiden Sigma,PlayStation3,2007-07-03,88,7.7,TeamNinja,General,No Online Multiplayer,46,199
Ninja Gaiden Sigma,PlayStation3,2007-07-03,88,7.7,TeamNinja,Fantasy,No Online Multiplayer,46,199
Fire Emblem Fates: Special Edition,3DS,2016-02-19,88,8.1,IntelligentSystems,Strategy,2 ,36,328
Fire Emblem Fates: Special Edition,3DS,2016-02-19,88,8.1,IntelligentSystems,Turn-Based,2 ,36,328
Fire Emblem Fates: Special Edition,3DS,2016-02-19,88,8.1,IntelligentSystems,Tactics,2 ,36,328
Pinball FX 2,Xbox360,2010-10-27,88,8.2,ZenStudios,Action,1-4 ,24,52
Pinball FX 2,Xbox360,2010-10-27,88,8.2,ZenStudios,Miscellaneous,1-4 ,24,52
Pinball FX 2,Xbox360,2010-10-27,88,8.2,ZenStudios,Parlor,1-4 ,24,52
Pinball FX 2,Xbox360,2010-10-27,88,8.2,ZenStudios,Pinball,1-4 ,24,52
Pinball FX 2,Xbox360,2010-10-27,88,8.2,ZenStudios,Pinball,1-4 ,24,52
Final Fantasy Tactics: The War of the Lions,PSP,2007-10-09,88,9.1,TOSE,Strategy,No Online Multiplayer,41,401
Final Fantasy Tactics: The War of the Lions,PSP,2007-10-09,88,9.1,TOSE,Turn-Based,No Online Multiplayer,41,401
Final Fantasy Tactics: The War of the Lions,PSP,2007-10-09,88,9.1,TOSE,Fantasy,No Online Multiplayer,41,401
Final Fantasy Tactics: The War of the Lions,PSP,2007-10-09,88,9.1,TOSE,Fantasy,No Online Multiplayer,41,401
Final Fantasy Tactics: The War of the Lions,PSP,2007-10-09,88,9.1,TOSE,Tactics,No Online Multiplayer,41,401
NHL 11,Xbox360,2010-09-07,88,7.7,ElectronicArts,Sports,No info,49,72
NHL 11,Xbox360,2010-09-07,88,7.7,ElectronicArts,Traditional,No info,49,72
NHL 11,Xbox360,2010-09-07,88,7.7,ElectronicArts,Team,No info,49,72
NHL 11,Xbox360,2010-09-07,88,7.7,ElectronicArts,Ice Hockey,No info,49,72
NHL 11,Xbox360,2010-09-07,88,7.7,ElectronicArts,Sim,No info,49,72
NHL 11,Xbox360,2010-09-07,88,7.7,ElectronicArts,Sim,No info,49,72
Wario Land 4,GameBoyAdvance,2001-11-18,88,8.6,Nintendo,Action,No info,17,65
Wario Land 4,GameBoyAdvance,2001-11-18,88,8.6,Nintendo,Platformer,No info,17,65
Wario Land 4,GameBoyAdvance,2001-11-18,88,8.6,Nintendo,2D,No info,17,65
The Elder Scrolls III: Morrowind Game of the Year Edition,Xbox,2003-10-31,88,8.7,BethesdaSoftworks,Role-Playing,1 Player,25,152
The Elder Scrolls III: Morrowind Game of the Year Edition,Xbox,2003-10-31,88,8.7,BethesdaSoftworks,First-Person,1 Player,25,152
WarioWare: Twisted!,GameBoyAdvance,2005-05-23,88,8.7,Nintendo,Miscellaneous,1 Player,39,42
WarioWare: Twisted!,GameBoyAdvance,2005-05-23,88,8.7,Nintendo,Puzzle,1 Player,39,42
WarioWare: Twisted!,GameBoyAdvance,2005-05-23,88,8.7,Nintendo,General,1 Player,39,42
Halo: The Master Chief Collection - Halo 3,PC,2020-07-14,88,8.1,343Industries,Action,Up to 16 ,13,137
Halo: The Master Chief Collection - Halo 3,PC,2020-07-14,88,8.1,343Industries,First-Person,Up to 16 ,13,137
Halo: The Master Chief Collection - Halo 3,PC,2020-07-14,88,8.1,343Industries,Shooter,Up to 16 ,13,137
Halo: The Master Chief Collection - Halo 3,PC,2020-07-14,88,8.1,343Industries,Arcade,Up to 16 ,13,137
Pokemon Y,3DS,2013-10-12,88,7.5,GameFreak,Role-Playing,Up to 4 ,69,1243
Pokemon Y,3DS,2013-10-12,88,7.5,GameFreak,Console-style RPG,Up to 4 ,69,1243
Pokemon Y,3DS,2013-10-12,88,7.5,GameFreak,Console-style RPG,Up to 4 ,69,1243
Pokemon Y,3DS,2013-10-12,88,7.5,GameFreak,Trainer,Up to 4 ,69,1243
Call of Duty: Black Ops,PlayStation3,2010-11-09,88,6.7,Treyarch,Action,Up to 18 ,58,1252
Call of Duty: Black Ops,PlayStation3,2010-11-09,88,6.7,Treyarch,Shooter,Up to 18 ,58,1252
Call of Duty: Black Ops,PlayStation3,2010-11-09,88,6.7,Treyarch,Shooter,Up to 18 ,58,1252
Call of Duty: Black Ops,PlayStation3,2010-11-09,88,6.7,Treyarch,First-Person,Up to 18 ,58,1252
Call of Duty: Black Ops,PlayStation3,2010-11-09,88,6.7,Treyarch,Historic,Up to 18 ,58,1252
Call of Duty: Black Ops,PlayStation3,2010-11-09,88,6.7,Treyarch,Historic,Up to 18 ,58,1252
Call of Duty: Black Ops,PlayStation3,2010-11-09,88,6.7,Treyarch,Arcade,Up to 18 ,58,1252
Return to Castle Wolfenstein,PC,2001-11-19,88,8.7,GrayMatter,Action,Online Multiplayer,32,495
Return to Castle Wolfenstein,PC,2001-11-19,88,8.7,GrayMatter,Shooter,Online Multiplayer,32,495
Return to Castle Wolfenstein,PC,2001-11-19,88,8.7,GrayMatter,Shooter,Online Multiplayer,32,495
Return to Castle Wolfenstein,PC,2001-11-19,88,8.7,GrayMatter,First-Person,Online Multiplayer,32,495
Return to Castle Wolfenstein,PC,2001-11-19,88,8.7,GrayMatter,Historic,Online Multiplayer,32,495
Return to Castle Wolfenstein,PC,2001-11-19,88,8.7,GrayMatter,Historic,Online Multiplayer,32,495
Return to Castle Wolfenstein,PC,2001-11-19,88,8.7,GrayMatter,Arcade,Online Multiplayer,32,495
Ori and the Blind Forest,XboxOne,2015-03-11,88,8.6,MoonStudios,Action,No Online Multiplayer,73,983
Ori and the Blind Forest,XboxOne,2015-03-11,88,8.6,MoonStudios,Platformer,No Online Multiplayer,73,983
Ori and the Blind Forest,XboxOne,2015-03-11,88,8.6,MoonStudios,2D,No Online Multiplayer,73,983
Ori and the Blind Forest: Definitive Edition,PC,2016-04-27,88,8.8,MoonStudios,Action,No Online Multiplayer,9,507
Ori and the Blind Forest: Definitive Edition,PC,2016-04-27,88,8.8,MoonStudios,Platformer,No Online Multiplayer,9,507
Ori and the Blind Forest: Definitive Edition,PC,2016-04-27,88,8.8,MoonStudios,2D,No Online Multiplayer,9,507
NCAA Football 07,Xbox,2006-07-18,88,6.9,EASports,Sports,2  Online,20,10
NCAA Football 07,Xbox,2006-07-18,88,6.9,EASports,Traditional,2  Online,20,10
NCAA Football 07,Xbox,2006-07-18,88,6.9,EASports,Football,2  Online,20,10
NCAA Football 07,Xbox,2006-07-18,88,6.9,EASports,Sim,2  Online,20,10
NBA Street,GameCube,2002-02-17,88,6.0,EASports,Sports,1-2 ,15,5
NBA Street,GameCube,2002-02-17,88,6.0,EASports,Traditional,1-2 ,15,5
NBA Street,GameCube,2002-02-17,88,6.0,EASports,Basketball,1-2 ,15,5
NBA Street,GameCube,2002-02-17,88,6.0,EASports,Arcade,1-2 ,15,5
Madden NFL 2002,PlayStation,2001-08-13,88,7.3,EASports,Sports,No info,9,9
Madden NFL 2002,PlayStation,2001-08-13,88,7.3,EASports,Traditional,No info,9,9
Madden NFL 2002,PlayStation,2001-08-13,88,7.3,EASports,Football,No info,9,9
Madden NFL 2002,PlayStation,2001-08-13,88,7.3,EASports,Sim,No info,9,9
Shogo: Mobile Armor Division,PC,1998-09-30,88,8.4,MonolithProductions,Action,Online Multiplayer,13,79
Shogo: Mobile Armor Division,PC,1998-09-30,88,8.4,MonolithProductions,Shooter,Online Multiplayer,13,79
Shogo: Mobile Armor Division,PC,1998-09-30,88,8.4,MonolithProductions,Shooter,Online Multiplayer,13,79
Shogo: Mobile Armor Division,PC,1998-09-30,88,8.4,MonolithProductions,First-Person,Online Multiplayer,13,79
Shogo: Mobile Armor Division,PC,1998-09-30,88,8.4,MonolithProductions,Sci-Fi,Online Multiplayer,13,79
Shogo: Mobile Armor Division,PC,1998-09-30,88,8.4,MonolithProductions,Sci-Fi,Online Multiplayer,13,79
Shogo: Mobile Armor Division,PC,1998-09-30,88,8.4,MonolithProductions,Arcade,Online Multiplayer,13,79
Thirty Flights of Loving,PC,2012-08-20,88,5.0,BlendoGames,Adventure,No info,10,184
Thirty Flights of Loving,PC,2012-08-20,88,5.0,BlendoGames,General,No info,10,184
Thirty Flights of Loving,PC,2012-08-20,88,5.0,BlendoGames,3D,No info,10,184
Thirty Flights of Loving,PC,2012-08-20,88,5.0,BlendoGames,First-Person,No info,10,184
The Witcher 2: Assassins of Kings,Xbox360,2012-04-17,88,8.4,CDProjektRedStudio,Action RPG,No Online Multiplayer,82,916
The Witcher 2: Assassins of Kings,Xbox360,2012-04-17,88,8.4,CDProjektRedStudio,Role-Playing,No Online Multiplayer,82,916
The Witcher 2: Assassins of Kings,Xbox360,2012-04-17,88,8.4,CDProjektRedStudio,Action RPG,No Online Multiplayer,82,916
Hearthstone: Heroes of Warcraft,PC,2014-03-11,88,5.9,BlizzardEntertainment,Card Battle,2 ,42,2117
Hearthstone: Heroes of Warcraft,PC,2014-03-11,88,5.9,BlizzardEntertainment,Strategy,2 ,42,2117
Hearthstone: Heroes of Warcraft,PC,2014-03-11,88,5.9,BlizzardEntertainment,Miscellaneous,2 ,42,2117
Hearthstone: Heroes of Warcraft,PC,2014-03-11,88,5.9,BlizzardEntertainment,Turn-Based,2 ,42,2117
Hearthstone: Heroes of Warcraft,PC,2014-03-11,88,5.9,BlizzardEntertainment,Card Battle,2 ,42,2117
Unity of Command II,PC,2019-11-12,88,7.2,2x2Games,Strategy,No Online Multiplayer,10,28
Unity of Command II,PC,2019-11-12,88,7.2,2x2Games,Turn-Based,No Online Multiplayer,10,28
Unity of Command II,PC,2019-11-12,88,7.2,2x2Games,4X,No Online Multiplayer,10,28
Grand Theft Auto: Liberty City Stories,PSP,2005-10-24,88,7.7,"RockstarNorth,RockstarLeeds",Action Adventure,No Online Multiplayer,65,540
Grand Theft Auto: Liberty City Stories,PSP,2005-10-24,88,7.7,"RockstarNorth,RockstarLeeds",Modern,No Online Multiplayer,65,540
Grand Theft Auto: Liberty City Stories,PSP,2005-10-24,88,7.7,"RockstarNorth,RockstarLeeds",Modern,No Online Multiplayer,65,540
Grand Theft Auto: Liberty City Stories,PSP,2005-10-24,88,7.7,"RockstarNorth,RockstarLeeds",Open-World,No Online Multiplayer,65,540
The Walking Dead: Episode 3 - Long Road Ahead,Xbox360,2012-08-29,88,8.3,TelltaleGames,Miscellaneous,No info,16,107
The Walking Dead: Episode 3 - Long Road Ahead,Xbox360,2012-08-29,88,8.3,TelltaleGames,Adventure,No info,16,107
The Walking Dead: Episode 3 - Long Road Ahead,Xbox360,2012-08-29,88,8.3,TelltaleGames,General,No info,16,107
The Walking Dead: Episode 3 - Long Road Ahead,Xbox360,2012-08-29,88,8.3,TelltaleGames,Compilation,No info,16,107
The Walking Dead: Episode 3 - Long Road Ahead,Xbox360,2012-08-29,88,8.3,TelltaleGames,Point-and-Click,No info,16,107
Medieval II: Total War,PC,2006-11-13,88,9.0,CreativeAssembly,Strategy,Online Multiplayer,39,842
Medieval II: Total War,PC,2006-11-13,88,9.0,CreativeAssembly,Real-Time,Online Multiplayer,39,842
Medieval II: Total War,PC,2006-11-13,88,9.0,CreativeAssembly,Historic,Online Multiplayer,39,842
Medieval II: Total War,PC,2006-11-13,88,9.0,CreativeAssembly,General,Online Multiplayer,39,842
Super Mario Maker 2,Switch,2019-06-28,88,8.5,Nintendo,Action,Up to 4 ,98,751
Super Mario Maker 2,Switch,2019-06-28,88,8.5,Nintendo,Platformer,Up to 4 ,98,751
Super Mario Maker 2,Switch,2019-06-28,88,8.5,Nintendo,2D,Up to 4 ,98,751
Apex Legends,PC,2019-02-04,88,6.0,RespawnEntertainment,Action,Online Multiplayer,25,1188
Apex Legends,PC,2019-02-04,88,6.0,RespawnEntertainment,Shooter,Online Multiplayer,25,1188
Apex Legends,PC,2019-02-04,88,6.0,RespawnEntertainment,First-Person,Online Multiplayer,25,1188
Apex Legends,PC,2019-02-04,88,6.0,RespawnEntertainment,Tactical,Online Multiplayer,25,1188
Sly 2: Band of Thieves,PlayStation2,2004-09-14,88,9.0,SuckerPunch,Action,1 Player,64,268
Sly 2: Band of Thieves,PlayStation2,2004-09-14,88,9.0,SuckerPunch,Platformer,1 Player,64,268
Sly 2: Band of Thieves,PlayStation2,2004-09-14,88,9.0,SuckerPunch,3D,1 Player,64,268
Devil May Cry 5,PlayStation4,2019-03-08,88,8.4,Capcom,Action Adventure,Up to 3 ,42,1546
Devil May Cry 5,PlayStation4,2019-03-08,88,8.4,Capcom,General,Up to 3 ,42,1546
Doom 3,Xbox,2005-04-03,88,8.1,VicariousVisions,Action,4  Online,71,171
Doom 3,Xbox,2005-04-03,88,8.1,VicariousVisions,Shooter,4  Online,71,171
Doom 3,Xbox,2005-04-03,88,8.1,VicariousVisions,First-Person,4  Online,71,171
Doom 3,Xbox,2005-04-03,88,8.1,VicariousVisions,Sci-Fi,4  Online,71,171
NCAA Football 2005,GameCube,2004-07-15,88,8.1,EASports,Sports,1-4 ,18,7
NCAA Football 2005,GameCube,2004-07-15,88,8.1,EASports,Traditional,1-4 ,18,7
NCAA Football 2005,GameCube,2004-07-15,88,8.1,EASports,Football,1-4 ,18,7
NCAA Football 2005,GameCube,2004-07-15,88,8.1,EASports,Sim,1-4 ,18,7
FIFA Soccer 2003,PlayStation2,2002-11-14,88,6.6,EACanada,Sports,1-8 ,15,38
FIFA Soccer 2003,PlayStation2,2002-11-14,88,6.6,EACanada,Traditional,1-8 ,15,38
FIFA Soccer 2003,PlayStation2,2002-11-14,88,6.6,EACanada,Soccer,1-8 ,15,38
FIFA Soccer 2003,PlayStation2,2002-11-14,88,6.6,EACanada,Sim,1-8 ,15,38
Aggressive Inline,GameCube,2002-07-31,88,8.0,"Z-Axis,Ltd.",Sports,1-2 ,16,7
Aggressive Inline,GameCube,2002-07-31,88,8.0,"Z-Axis,Ltd.",Alternative,1-2 ,16,7
Aggressive Inline,GameCube,2002-07-31,88,8.0,"Z-Axis,Ltd.",Skating,1-2 ,16,7
F1 2002,PC,2002-06-13,88,7.4,EASports,Driving,1-8 ,11,39
F1 2002,PC,2002-06-13,88,7.4,EASports,Racing,1-8 ,11,39
F1 2002,PC,2002-06-13,88,7.4,EASports,Simulation,1-8 ,11,39
F1 2002,PC,2002-06-13,88,7.4,EASports,Formula One,1-8 ,11,39
F1 2002,PC,2002-06-13,88,7.4,EASports,Formula One,1-8 ,11,39
F1 2002,PC,2002-06-13,88,7.4,EASports,Automobile,1-8 ,11,39
Tekken: Dark Resurrection,PSP,2006-07-25,88,8.6,NamcoBandaiGames,Action,1-2 ,54,179
Tekken: Dark Resurrection,PSP,2006-07-25,88,8.6,NamcoBandaiGames,Fighting,1-2 ,54,179
Tekken: Dark Resurrection,PSP,2006-07-25,88,8.6,NamcoBandaiGames,Fighting,1-2 ,54,179
Tekken: Dark Resurrection,PSP,2006-07-25,88,8.6,NamcoBandaiGames,3D,1-2 ,54,179
Tekken: Dark Resurrection,PSP,2006-07-25,88,8.6,NamcoBandaiGames,3D,1-2 ,54,179
The Stanley Parable,PC,2013-10-17,88,8.0,DaveyWreden,Action,No Online Multiplayer,47,2093
The Stanley Parable,PC,2013-10-17,88,8.0,DaveyWreden,Adventure,No Online Multiplayer,47,2093
The Stanley Parable,PC,2013-10-17,88,8.0,DaveyWreden,General,No Online Multiplayer,47,2093
The Stanley Parable,PC,2013-10-17,88,8.0,DaveyWreden,General,No Online Multiplayer,47,2093
The Stanley Parable,PC,2013-10-17,88,8.0,DaveyWreden,3D,No Online Multiplayer,47,2093
The Stanley Parable,PC,2013-10-17,88,8.0,DaveyWreden,First-Person,No Online Multiplayer,47,2093
The Stanley Parable,PC,2013-10-17,88,8.0,DaveyWreden,Modern,No Online Multiplayer,47,2093
Slay the Spire,PlayStation4,2019-05-21,88,6.7,MegaCritGames,Strategy,No Online Multiplayer,7,69
Slay the Spire,PlayStation4,2019-05-21,88,6.7,MegaCritGames,Turn-Based,No Online Multiplayer,7,69
Slay the Spire,PlayStation4,2019-05-21,88,6.7,MegaCritGames,Card Battle,No Online Multiplayer,7,69
Guacamelee! Gold Edition,PC,2013-08-08,88,7.4,DrinkBoxStudios,Action,No Online Multiplayer,22,258
Guacamelee! Gold Edition,PC,2013-08-08,88,7.4,DrinkBoxStudios,Platformer,No Online Multiplayer,22,258
Guacamelee! Gold Edition,PC,2013-08-08,88,7.4,DrinkBoxStudios,Platformer,No Online Multiplayer,22,258
Guacamelee! Gold Edition,PC,2013-08-08,88,7.4,DrinkBoxStudios,2D,No Online Multiplayer,22,258
Guacamelee! Gold Edition,PC,2013-08-08,88,7.4,DrinkBoxStudios,2D,No Online Multiplayer,22,258
BioShock 2,PlayStation3,2010-02-09,88,8.2,2KMarin,Action,Up to 10 ,62,624
BioShock 2,PlayStation3,2010-02-09,88,8.2,2KMarin,Shooter,Up to 10 ,62,624
BioShock 2,PlayStation3,2010-02-09,88,8.2,2KMarin,Shooter,Up to 10 ,62,624
BioShock 2,PlayStation3,2010-02-09,88,8.2,2KMarin,First-Person,Up to 10 ,62,624
BioShock 2,PlayStation3,2010-02-09,88,8.2,2KMarin,Sci-Fi,Up to 10 ,62,624
BioShock 2,PlayStation3,2010-02-09,88,8.2,2KMarin,Sci-Fi,Up to 10 ,62,624
BioShock 2,PlayStation3,2010-02-09,88,8.2,2KMarin,Arcade,Up to 10 ,62,624
ESPN NHL 2K5,Xbox,2004-08-30,88,7.9,KushGames,Sports,4  Online,32,15
ESPN NHL 2K5,Xbox,2004-08-30,88,7.9,KushGames,Traditional,4  Online,32,15
ESPN NHL 2K5,Xbox,2004-08-30,88,7.9,KushGames,Ice Hockey,4  Online,32,15
ESPN NHL 2K5,Xbox,2004-08-30,88,7.9,KushGames,Sim,4  Online,32,15
BioShock 2,PC,2010-02-09,88,8.1,2KMarin,Action,Online Multiplayer,36,1688
BioShock 2,PC,2010-02-09,88,8.1,2KMarin,Shooter,Online Multiplayer,36,1688
BioShock 2,PC,2010-02-09,88,8.1,2KMarin,Shooter,Online Multiplayer,36,1688
BioShock 2,PC,2010-02-09,88,8.1,2KMarin,First-Person,Online Multiplayer,36,1688
BioShock 2,PC,2010-02-09,88,8.1,2KMarin,Sci-Fi,Online Multiplayer,36,1688
BioShock 2,PC,2010-02-09,88,8.1,2KMarin,Sci-Fi,Online Multiplayer,36,1688
BioShock 2,PC,2010-02-09,88,8.1,2KMarin,Arcade,Online Multiplayer,36,1688
Counter-Strike: Source,PC,2004-10-07,88,8.9,ValveSoftware,Action,Online Multiplayer,9,10108
Counter-Strike: Source,PC,2004-10-07,88,8.9,ValveSoftware,Shooter,Online Multiplayer,9,10108
Counter-Strike: Source,PC,2004-10-07,88,8.9,ValveSoftware,Shooter,Online Multiplayer,9,10108
Counter-Strike: Source,PC,2004-10-07,88,8.9,ValveSoftware,First-Person,Online Multiplayer,9,10108
Counter-Strike: Source,PC,2004-10-07,88,8.9,ValveSoftware,Tactical,Online Multiplayer,9,10108
Counter-Strike: Source,PC,2004-10-07,88,8.9,ValveSoftware,Modern,Online Multiplayer,9,10108
Counter-Strike: Source,PC,2004-10-07,88,8.9,ValveSoftware,Modern,Online Multiplayer,9,10108
Fire Emblem,GameBoyAdvance,2003-11-03,88,9.1,IntelligentSystems,Strategy,1-4 ,31,212
Fire Emblem,GameBoyAdvance,2003-11-03,88,9.1,IntelligentSystems,Turn-Based,1-4 ,31,212
Fire Emblem,GameBoyAdvance,2003-11-03,88,9.1,IntelligentSystems,Fantasy,1-4 ,31,212
Fire Emblem Fates: Revelation,3DS,2016-03-10,88,7.5,IntelligentSystems,Strategy,No info,21,184
Fire Emblem Fates: Revelation,3DS,2016-03-10,88,7.5,IntelligentSystems,Turn-Based,No info,21,184
Fire Emblem Fates: Revelation,3DS,2016-03-10,88,7.5,IntelligentSystems,Tactics,No info,21,184
Sid Meier's Civilization VI,PC,2016-10-20,88,7.0,FiraxisGames,Strategy,Online Multiplayer,84,1285
Sid Meier's Civilization VI,PC,2016-10-20,88,7.0,FiraxisGames,Turn-Based,Online Multiplayer,84,1285
Sid Meier's Civilization VI,PC,2016-10-20,88,7.0,FiraxisGames,4X,Online Multiplayer,84,1285
Battlefield 1,PC,2016-10-21,88,7.1,EADICE,General,No info,54,2224
Battlefield 1,PC,2016-10-21,88,7.1,EADICE,Action,No info,54,2224
Battlefield 1,PC,2016-10-21,88,7.1,EADICE,Shooter,No info,54,2224
Battlefield 1,PC,2016-10-21,88,7.1,EADICE,First-Person,No info,54,2224
Battlefield 1,PC,2016-10-21,88,7.1,EADICE,Tactical,No info,54,2224
Starcraft II: Legacy of the Void,PC,2015-11-10,88,8.4,BlizzardEntertainment,Sci-Fi,No info,62,1059
Starcraft II: Legacy of the Void,PC,2015-11-10,88,8.4,BlizzardEntertainment,Sci-Fi,No info,62,1059
Starcraft II: Legacy of the Void,PC,2015-11-10,88,8.4,BlizzardEntertainment,Strategy,No info,62,1059
Starcraft II: Legacy of the Void,PC,2015-11-10,88,8.4,BlizzardEntertainment,Real-Time,No info,62,1059
Starcraft II: Legacy of the Void,PC,2015-11-10,88,8.4,BlizzardEntertainment,General,No info,62,1059
Starcraft II: Legacy of the Void,PC,2015-11-10,88,8.4,BlizzardEntertainment,Command,No info,62,1059
Diablo III,PC,2012-05-15,88,4.1,BlizzardEntertainment,Role-Playing,Up to 4 ,86,9774
Diablo III,PC,2012-05-15,88,4.1,BlizzardEntertainment,Action RPG,Up to 4 ,86,9774
Diablo III,PC,2012-05-15,88,4.1,BlizzardEntertainment,Action RPG,Up to 4 ,86,9774
F1 2020,PC,2020-07-09,88,6.5,Codemasters,Racing,Online Multiplayer,21,54
F1 2020,PC,2020-07-09,88,6.5,Codemasters,Simulation,Online Multiplayer,21,54
F1 2020,PC,2020-07-09,88,6.5,Codemasters,Automobile,Online Multiplayer,21,54
Downwell,Switch,2019-01-31,88,7.3,Moppin,Action,No Online Multiplayer,11,88
Downwell,Switch,2019-01-31,88,7.3,Moppin,General,No Online Multiplayer,11,88
Owlboy,PlayStation4,2018-04-10,88,6.7,BlitWorks,Action Adventure,No Online Multiplayer,10,110
Owlboy,PlayStation4,2018-04-10,88,6.7,BlitWorks,General,No Online Multiplayer,10,110
Monster Hunter: World,PC,2018-08-09,88,6.7,Capcom,Role-Playing,Up to 4 ,34,678
Monster Hunter: World,PC,2018-08-09,88,6.7,Capcom,Action RPG,Up to 4 ,34,678
Fight Night Round 4,PlayStation3,2009-06-23,88,7.6,EACanada,Sports,2 ,46,99
Fight Night Round 4,PlayStation3,2009-06-23,88,7.6,EACanada,Traditional,2 ,46,99
Fight Night Round 4,PlayStation3,2009-06-23,88,7.6,EACanada,Individual,2 ,46,99
Fight Night Round 4,PlayStation3,2009-06-23,88,7.6,EACanada,Boxing,2 ,46,99
Fight Night Round 4,PlayStation3,2009-06-23,88,7.6,EACanada,Boxing,2 ,46,99
Fight Night Round 4,PlayStation3,2009-06-23,88,7.6,EACanada,Combat,2 ,46,99
Fight Night Round 4,PlayStation3,2009-06-23,88,7.6,EACanada,Boxing / Martial Arts,2 ,46,99
Diablo III: Eternal Collection,Switch,2018-11-02,88,7.6,BlizzardEntertainment,Role-Playing,Up to 4 ,61,254
Diablo III: Eternal Collection,Switch,2018-11-02,88,7.6,BlizzardEntertainment,Action RPG,Up to 4 ,61,254
Oddworld: Stranger's Wrath,Xbox,2005-01-25,88,8.8,OddworldInhabitants,Action Adventure,1 Player,65,72
Oddworld: Stranger's Wrath,Xbox,2005-01-25,88,8.8,OddworldInhabitants,Sci-Fi,1 Player,65,72
Rise of Nations: Thrones & Patriots,PC,2004-04-27,88,8.8,BigHugeGames,Strategy,1-8 ,26,103
Rise of Nations: Thrones & Patriots,PC,2004-04-27,88,8.8,BigHugeGames,Real-Time,1-8 ,26,103
Rise of Nations: Thrones & Patriots,PC,2004-04-27,88,8.8,BigHugeGames,Historic,1-8 ,26,103
Rise of Nations: Thrones & Patriots,PC,2004-04-27,88,8.8,BigHugeGames,General,1-8 ,26,103
Rise of Nations: Thrones & Patriots,PC,2004-04-27,88,8.8,BigHugeGames,Historic,1-8 ,26,103
Sid Meier's Pirates!,PC,2004-11-22,88,8.3,FiraxisGames,Strategy,No Online Multiplayer,50,241
Sid Meier's Pirates!,PC,2004-11-22,88,8.3,FiraxisGames,General,No Online Multiplayer,50,241
Sid Meier's Pirates!,PC,2004-11-22,88,8.3,FiraxisGames,General,No Online Multiplayer,50,241
A Short Hike,Switch,2020-08-18,88,8.4,adamgryu,Adventure,No Online Multiplayer,13,59
A Short Hike,Switch,2020-08-18,88,8.4,adamgryu,General,No Online Multiplayer,13,59
Battlefield: Bad Company 2 Vietnam,PlayStation3,2010-12-21,88,8.2,EADICE,Action,No info,16,73
Battlefield: Bad Company 2 Vietnam,PlayStation3,2010-12-21,88,8.2,EADICE,Shooter,No info,16,73
Battlefield: Bad Company 2 Vietnam,PlayStation3,2010-12-21,88,8.2,EADICE,Shooter,No info,16,73
Battlefield: Bad Company 2 Vietnam,PlayStation3,2010-12-21,88,8.2,EADICE,First-Person,No info,16,73
Battlefield: Bad Company 2 Vietnam,PlayStation3,2010-12-21,88,8.2,EADICE,Modern,No info,16,73
Battlefield: Bad Company 2 Vietnam,PlayStation3,2010-12-21,88,8.2,EADICE,Modern,No info,16,73
Battlefield: Bad Company 2 Vietnam,PlayStation3,2010-12-21,88,8.2,EADICE,Arcade,No info,16,73
EVE Online: Special Edition,PC,2009-03-10,88,7.7,CCP,Role-Playing,Massively Multiplayer,9,404
EVE Online: Special Edition,PC,2009-03-10,88,7.7,CCP,Miscellaneous,Massively Multiplayer,9,404
EVE Online: Special Edition,PC,2009-03-10,88,7.7,CCP,Massively Multiplayer Online,Massively Multiplayer,9,404
